var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,Class
280,3.1254,-8.7169,9.2603,0.66798,0.33308,0.33324,0.33372,0.33349,0.33393,1
281,3.0164,-8.6912,9.1998,0.66773,0.33349,0.33369,0.33384,0.334,0.33341,1
282,3.6741,-7.9598,8.7668,0.66749,0.33332,0.3331,0.33304,0.3334,0.33305,1
283,3.542,-8.5771,9.2797,0.66733,0.33375,0.3336,0.33365,0.33357,0.33389,1
284,3.6972,-8.1504,8.9498,0.66782,0.33394,0.33354,0.33327,0.33338,0.33369,1
285,3.7315,-7.9006,8.7375,0.66751,0.3331,0.3331,0.33386,0.33393,0.3332,1
286,3.7009,-7.9772,8.7939,0.66744,0.33341,0.33352,0.33363,0.33362,0.3332,1
287,3.1834,-7.9032,8.5202,0.66799,0.33382,0.33322,0.33338,0.33396,0.3336,1
288,3.5642,-8.136,8.8825,0.66725,0.33316,0.33338,0.33361,0.33369,0.33324,1
289,3.2848,-8.3746,8.9958,0.66792,0.33309,0.3335,0.33392,0.33349,0.33384,1
290,3.1443,-8.4205,8.9884,0.66723,0.33364,0.33364,0.33356,0.3334,0.33375,1
291,2.9165,-7.8451,8.3697,0.66706,0.33391,0.33341,0.33374,0.33316,0.33315,1
292,3.4573,-8.5381,9.2115,0.66716,0.33339,0.33319,0.33379,0.33387,0.3336,1
293,2.9881,-7.8476,8.3972,0.66756,0.33384,0.33337,0.33383,0.33375,0.33386,1
294,2.818,-8.4828,8.9386,0.66751,0.3338,0.33399,0.33307,0.33329,0.33377,1
295,3.0269,-8.4493,8.9751,0.66731,0.33319,0.33392,0.33396,0.3334,0.33339,1
296,2.8685,-8.1164,8.6084,0.66733,0.33395,0.33388,0.33318,0.33334,0.33364,1
297,3.5584,-7.8942,8.6591,0.6674,0.33351,0.334,0.33349,0.33312,0.33303,1
298,3.3289,-7.9075,8.5796,0.66772,0.33391,0.33305,0.33321,0.33346,0.33381,1
299,2.9222,-7.8606,8.3862,0.66793,0.33376,0.33307,0.33368,0.33389,0.33368,1
300,2.835,-8.3883,8.8544,0.66757,0.33322,0.33377,0.33378,0.33368,0.33311,1
301,3.4216,-8.0349,8.7331,0.66702,0.33358,0.33355,0.33308,0.33381,0.3337,1
302,3.1652,-8.6158,9.1788,0.66791,0.33306,0.33322,0.3337,0.33359,0.33307,1
303,2.6799,-8.5676,8.9770,0.66713,0.33316,0.33388,0.3336,0.33381,0.33357,1
304,3.0123,-7.9549,8.5061,0.66799,0.33362,0.33396,0.33388,0.33316,0.33323,1
305,3.341,-8.7,9.3195,0.66774,0.33395,0.33391,0.33316,0.3334,0.33327,1
306,3.2207,-8.511,9.1000,0.66702,0.33308,0.33337,0.3339,0.3334,0.33351,1
307,2.5793,-8.5224,8.9042,0.66713,0.33361,0.3331,0.3338,0.33357,0.33379,1
308,3.0965,-7.9148,8.4990,0.6672,0.33386,0.33329,0.33322,0.33389,0.33323,1
309,2.9312,-8.7862,9.2622,0.667,0.3335,0.33302,0.33369,0.33393,0.33323,1
310,2.4062,-8.8195,9.1418,0.66733,0.33347,0.33374,0.33394,0.33395,0.33312,1
311,2.8883,-7.9058,8.4169,0.66758,0.33303,0.33316,0.33301,0.33394,0.33371,1
312,2.3459,-8.1942,8.5234,0.66763,0.33361,0.3337,0.33321,0.33391,0.33351,1
313,2.2527,-7.9188,8.2330,0.66786,0.33308,0.3331,0.33352,0.33387,0.33373,1
314,2.9391,-8.2179,8.7277,0.66737,0.3334,0.33369,0.3332,0.33301,0.33349,1
315,2.6154,-8.8257,9.2051,0.66744,0.33325,0.33351,0.33399,0.33379,0.33326,1
316,2.5903,-7.9707,8.3810,0.66736,0.3331,0.33391,0.33324,0.33324,0.33318,1
317,2.2393,-8.8491,9.1280,0.66771,0.33357,0.333,0.33364,0.33307,0.33327,1
318,2.2481,-8.8021,9.0847,0.66784,0.33363,0.33386,0.33365,0.33321,0.33342,1
319,2.3824,-8.55,8.8757,0.66757,0.33393,0.3332,0.33369,0.33398,0.33321,1
320,2.5134,-8.8173,9.1685,0.66729,0.33382,0.33348,0.33395,0.33344,0.33331,1
321,2.4345,-8.0197,8.3811,0.66799,0.33349,0.33343,0.33362,0.33331,0.33347,1
322,2.15,-8.7362,8.9969,0.66732,0.3333,0.33372,0.33391,0.33309,0.33388,1
323,2.2091,-8.7929,9.0662,0.66708,0.33345,0.33359,0.33315,0.33341,0.33335,1
324,2.0101,-8.3651,8.6032,0.66705,0.33327,0.33325,0.33381,0.334,0.33336,1
325,2.3716,-8.08,8.4209,0.66774,0.3334,0.33356,0.33308,0.33334,0.33336,1
326,2.5842,-8.4228,8.8103,0.66744,0.33382,0.33322,0.3331,0.33356,0.33336,1
327,2.0313,-8.8643,9.0941,0.66775,0.33387,0.33332,0.33379,0.33337,0.33362,1
328,1.898,-8.0522,8.2729,0.66798,0.33374,0.33369,0.33319,0.3338,0.33313,1
329,2.5464,-8.8721,9.2303,0.66758,0.33317,0.33347,0.33358,0.33371,0.33368,1
330,2.2344,-8.5841,8.8701,0.66741,0.33313,0.33306,0.33345,0.33341,0.33346,1
331,1.9542,-7.9903,8.2258,0.66773,0.33302,0.33363,0.33367,0.3337,0.3334,1
332,1.802,-7.9494,8.1511,0.66755,0.33305,0.33371,0.33338,0.33365,0.33388,1
333,2.3737,-8.3383,8.6696,0.66767,0.33349,0.3338,0.33362,0.33335,0.3332,1
334,2.6057,-8.072,8.4821,0.66786,0.33333,0.33394,0.33387,0.33336,0.33384,1
335,1.9427,-8.6145,8.8308,0.66702,0.33356,0.33337,0.33324,0.33315,0.33396,1
336,2.0566,-8.7205,8.9597,0.6676,0.33387,0.33373,0.33359,0.33308,0.33375,1
337,1.9928,-7.9889,8.2337,0.66793,0.3331,0.33346,0.33349,0.33343,0.33306,1
338,2.5369,-8.2625,8.6432,0.6679,0.33345,0.33375,0.33313,0.33308,0.33383,1
339,1.8844,-8.3003,8.5115,0.66784,0.33323,0.33359,0.33373,0.33318,0.33319,1
340,2.2381,-8.1131,8.4161,0.66721,0.33342,0.33339,0.33392,0.33343,0.333,1
341,2.3142,-8.5415,8.8494,0.66753,0.33341,0.33393,0.3334,0.33335,0.33331,1
342,2.0698,-8.5107,8.7588,0.66779,0.333,0.33349,0.33383,0.33359,0.3336,1
343,1.5355,-8.0838,8.2283,0.66702,0.33322,0.33381,0.33315,0.33327,0.33315,1
344,2.0363,-8.4298,8.6723,0.66705,0.33331,0.33364,0.33352,0.33374,0.33345,1
345,1.9393,-8.0653,8.2952,0.6676,0.33324,0.33336,0.33347,0.33314,0.33378,1
346,1.9275,-8.3199,8.5403,0.66706,0.33334,0.33374,0.33309,0.33348,0.33301,1
347,2.0438,-8.0216,8.2779,0.66743,0.33352,0.33326,0.33322,0.33352,0.33365,1
348,1.5163,-8.8787,9.0072,0.6677,0.33308,0.33327,0.33339,0.33399,0.33384,1
349,2.0614,-8.2509,8.5045,0.6672,0.33329,0.33363,0.33316,0.33379,0.33306,1
350,1.8924,-8.357,8.5686,0.66733,0.33319,0.33398,0.33377,0.33361,0.33351,1
351,1.8509,-8.312,8.5156,0.66762,0.33351,0.33319,0.33395,0.3338,0.33337,1
352,1.3347,-8.8299,8.9302,0.66717,0.33311,0.33398,0.33376,0.33307,0.33377,1
353,2.2204,-8.8013,9.0771,0.66721,0.33339,0.33398,0.33377,0.3331,0.33396,1
354,1.7206,-8.2275,8.4055,0.66794,0.33333,0.33398,0.33346,0.33337,0.33314,1
355,1.9811,-8.7811,9.0018,0.66763,0.33354,0.33313,0.33365,0.33324,0.33325,1
356,1.3831,-8.7076,8.8168,0.66718,0.33341,0.33316,0.33387,0.33317,0.33315,1
357,1.3025,-7.9952,8.1006,0.66741,0.33398,0.33316,0.33376,0.334,0.33396,1
358,1.2119,-8.9529,9.0346,0.6673,0.33366,0.33307,0.33315,0.3331,0.33358,1
359,1.3714,-8.7418,8.8487,0.66796,0.33327,0.33357,0.33397,0.33319,0.33391,1
360,1.8805,-8.5821,8.7857,0.66739,0.33391,0.33373,0.33336,0.33321,0.33378,1
361,1.8632,-8.1905,8.3998,0.66757,0.33366,0.33311,0.33315,0.33307,0.33385,1
362,1.6117,-8.3655,8.5193,0.66703,0.33343,0.33366,0.33355,0.33377,0.33372,1
363,1.6361,-8.5914,8.7458,0.66721,0.33318,0.33378,0.33302,0.33347,0.33373,1
364,1.0796,-8.5328,8.6008,0.66786,0.33339,0.33387,0.33323,0.3337,0.33302,1
365,0.94312,-8.736,8.7868,0.66796,0.33317,0.33347,0.33339,0.33346,0.33304,1
366,1.397,-8.6424,8.7546,0.66749,0.33356,0.33365,0.33391,0.33313,0.3331,1
367,1.7033,-8.2731,8.4466,0.66746,0.33341,0.33378,0.33348,0.33338,0.33334,1
368,1.4709,-8.6389,8.7632,0.66794,0.3331,0.33387,0.33335,0.33391,0.33381,1
369,0.91139,-8.6601,8.7079,0.66785,0.33364,0.33334,0.33331,0.33357,0.33376,1
370,1.6118,-8.0568,8.2164,0.66771,0.33349,0.33381,0.3338,0.33309,0.33327,1
371,1.6766,-8.0142,8.1877,0.66723,0.33361,0.33371,0.33328,0.33379,0.33311,1
372,1.6976,-8.6493,8.8143,0.66799,0.33351,0.33369,0.33329,0.33355,0.33306,1
373,0.75009,-8.3813,8.4148,0.66792,0.33301,0.33379,0.33379,0.33333,0.3337,1
374,1.2804,-8.3576,8.4551,0.66734,0.33398,0.33335,0.33303,0.33308,0.33375,1
375,1.0449,-8.2959,8.3614,0.66702,0.3336,0.33363,0.33355,0.33317,0.33362,1
376,1.0266,-8.7586,8.8186,0.66755,0.33319,0.33365,0.33389,0.33363,0.33322,1
377,0.88873,-8.9448,8.9888,0.66741,0.33334,0.33392,0.33308,0.33306,0.33312,1
378,0.67523,-8.6434,8.6697,0.66704,0.33306,0.33345,0.33331,0.33366,0.33309,1
379,1.0969,-8.7652,8.8336,0.66756,0.33313,0.33349,0.33369,0.33368,0.33301,1
380,0.78259,-8.9167,8.9510,0.66755,0.33301,0.33336,0.33305,0.33345,0.33348,1
381,1.3467,-8.7023,8.8059,0.66768,0.33388,0.33358,0.33322,0.33305,0.3338,1
382,0.9412,-8.7753,8.8256,0.66742,0.33318,0.33379,0.33301,0.33362,0.33309,1
383,0.63747,-8.1256,8.1506,0.66799,0.334,0.33323,0.33351,0.33379,0.33391,1
384,1.4781,-8.5332,8.6603,0.66712,0.33316,0.33303,0.33311,0.33312,0.33309,1
385,1.2193,-8.4742,8.5615,0.66773,0.33314,0.33375,0.33347,0.33317,0.3336,1
386,1.0586,-8.4974,8.5631,0.66786,0.3336,0.33371,0.3332,0.33364,0.33303,1
387,0.57964,-8.3489,8.3690,0.66777,0.33341,0.33374,0.33317,0.33345,0.33333,1
388,0.8327,-8.0825,8.1253,0.66777,0.33345,0.33334,0.33381,0.33353,0.33388,1
389,0.58212,-8.3048,8.3252,0.66715,0.33387,0.3334,0.33386,0.33378,0.33395,1
390,0.71829,-7.9986,8.0308,0.66708,0.33331,0.33378,0.33343,0.33386,0.33378,1
391,0.46131,-8.3134,8.3262,0.66737,0.33337,0.3339,0.33317,0.33314,0.33384,1
392,1.1415,-8.0755,8.1558,0.66747,0.33399,0.33353,0.33307,0.33309,0.33311,1
393,1.1206,-8.7253,8.7970,0.6679,0.33319,0.33389,0.33344,0.33319,0.33305,1
394,1.112,-8.662,8.7331,0.66743,0.33386,0.33368,0.33377,0.33333,0.33312,1
395,0.34259,-8.0596,8.0669,0.66762,0.33315,0.33385,0.33334,0.33351,0.33336,1
396,0.28045,-8.6441,8.6486,0.66783,0.33393,0.33358,0.33369,0.33376,0.33399,1
397,0.62672,-8.4642,8.4874,0.66774,0.33328,0.33307,0.33356,0.33324,0.33393,1
398,1.1144,-8.6576,8.7290,0.66741,0.33393,0.33312,0.3339,0.33341,0.33359,1
399,0.8289,-8.5035,8.5438,0.66717,0.33367,0.33306,0.33345,0.33322,0.33319,1
400,0.59064,-8.5426,8.5630,0.66725,0.33379,0.33325,0.33393,0.33365,0.33304,1
401,0.30181,-8.6125,8.6178,0.66738,0.33329,0.33375,0.33332,0.33376,0.33329,1
402,0.71813,-8.4598,8.4902,0.66703,0.33347,0.33374,0.33304,0.33309,0.33325,1
403,0.81986,-8.797,8.8351,0.66767,0.33312,0.33388,0.33362,0.33376,0.33361,1
404,0.42395,-8.3451,8.3559,0.66733,0.33311,0.33372,0.33365,0.33368,0.33319,1
405,0.66547,-8.6493,8.6749,0.66741,0.33342,0.33326,0.33301,0.33336,0.33358,1
406,0.50764,-7.8989,7.9152,0.66739,0.33302,0.33382,0.33337,0.33332,0.33373,1
407,0.65492,-8.1987,8.2248,0.66746,0.3333,0.33328,0.33396,0.33378,0.33322,1
408,-0.058954,-8.7723,8.7725,0.66723,0.33321,0.33359,0.33388,0.33349,0.33323,1
409,0.77172,-8.6263,8.6608,0.66743,0.33341,0.33368,0.33394,0.33354,0.33376,1
410,-0.090848,-8.4728,8.4733,0.66711,0.33323,0.33327,0.33389,0.33377,0.33368,1
411,0.27021,-8.7548,8.7590,0.66722,0.33359,0.33371,0.33309,0.33351,0.33323,1
412,0.44994,-8.6344,8.6461,0.66758,0.33389,0.33358,0.33368,0.3331,0.33373,1
413,0.63073,-8.2731,8.2971,0.66737,0.33394,0.33375,0.33386,0.3335,0.33394,1
414,0.69034,-8.1145,8.1438,0.66753,0.33317,0.33349,0.33328,0.33332,0.33394,1
415,0.080068,-8.0407,8.0411,0.66783,0.33381,0.33337,0.33392,0.33353,0.33327,1
416,-0.30538,-8.2808,8.2864,0.6676,0.33319,0.33378,0.33381,0.33313,0.33339,1
417,-0.11441,-8.3289,8.3297,0.66764,0.33375,0.33315,0.33369,0.33304,0.33396,1
418,-0.047369,-8.1627,8.1628,0.6673,0.33308,0.33364,0.33335,0.33318,0.33318,1
419,-0.11619,-7.914,7.9149,0.66717,0.33379,0.33303,0.33392,0.33309,0.33393,1
420,0.39047,-8.4806,8.4896,0.66771,0.3339,0.33381,0.33385,0.33361,0.33359,1
421,0.36271,-7.9926,8.0008,0.66778,0.33355,0.33395,0.33385,0.33378,0.33369,1
422,-0.28735,-8.4502,8.4551,0.66777,0.33397,0.33314,0.33372,0.33302,0.33368,1
423,0.11257,-8.7216,8.7223,0.66752,0.33302,0.33337,0.33367,0.33379,0.33305,1
424,0.23551,-8.8098,8.8129,0.66788,0.33339,0.33342,0.33301,0.33327,0.33371,1
425,0.19711,-8.3624,8.3647,0.66724,0.33305,0.33357,0.33347,0.33391,0.33318,1
426,0.28929,-8.2306,8.2357,0.66708,0.33388,0.3337,0.33383,0.33373,0.33392,1
427,-0.36051,-8.1215,8.1295,0.6671,0.33378,0.33398,0.33398,0.33363,0.33371,1
428,-0.04991,-8.3597,8.3598,0.66701,0.33386,0.33311,0.33345,0.33358,0.33347,1
429,-0.51123,-8.1044,8.1205,0.6676,0.3338,0.33355,0.33352,0.33312,0.33333,1
430,-0.16444,-7.8432,7.8449,0.66781,0.33365,0.33381,0.33363,0.33389,0.33368,1
431,-0.51846,-8.5709,8.5866,0.66733,0.3336,0.33363,0.33379,0.3335,0.33398,1
432,-0.58941,-7.9994,8.0211,0.66772,0.33309,0.3337,0.33396,0.33385,0.33386,1
433,-0.42329,-8.1072,8.1182,0.66724,0.33336,0.33302,0.33343,0.33394,0.3336,1
434,-0.44422,-7.8628,7.8753,0.66784,0.33395,0.33382,0.33393,0.33397,0.33369,1
435,-0.45285,-8.5656,8.5776,0.66726,0.33304,0.33372,0.33375,0.33321,0.33366,1
436,-0.53198,-7.8816,7.8995,0.66719,0.33319,0.33388,0.33304,0.33314,0.33317,1
437,-0.73856,-8.2632,8.2961,0.66706,0.33351,0.33371,0.33326,0.33326,0.33335,1
438,-0.14333,-8.6706,8.6718,0.66745,0.33302,0.33336,0.33366,0.33348,0.33305,1
439,0.017049,-8.6486,8.6486,0.6671,0.33395,0.3333,0.33306,0.33358,0.33313,1
440,-0.52579,-8.6743,8.6902,0.66721,0.33368,0.334,0.33304,0.3337,0.33385,1
441,-0.41268,-8.5283,8.5383,0.66737,0.3337,0.3332,0.33309,0.3336,0.33332,1
442,-0.86889,-7.9627,8.0100,0.66743,0.33377,0.33353,0.33392,0.33376,0.33366,1
443,-0.92219,-7.9125,7.9661,0.66762,0.33351,0.33305,0.33344,0.33368,0.33373,1
444,-0.0070321,-8.0392,8.0392,0.66731,0.33333,0.33317,0.33357,0.33335,0.33398,1
445,-0.37142,-8.4875,8.4956,0.66788,0.3331,0.33385,0.33329,0.33389,0.33352,1
446,-0.25159,-8.586,8.5897,0.66739,0.33348,0.33304,0.33345,0.33312,0.33359,1
447,-0.79924,-7.7369,7.7781,0.66765,0.33371,0.3333,0.33326,0.3332,0.33318,1
448,-1.0576,-8.2495,8.3170,0.66748,0.33367,0.33398,0.33381,0.33351,0.33373,1
449,-0.16633,-8.2312,8.2329,0.66757,0.33371,0.33312,0.33302,0.33362,0.33312,1
450,-0.80638,-8.3688,8.4076,0.66718,0.3336,0.33365,0.3334,0.33358,0.33317,1
451,-0.34728,-8.2631,8.2704,0.6671,0.33316,0.33308,0.33332,0.3334,0.33374,1
452,-0.97808,-7.6851,7.7471,0.66704,0.33339,0.33319,0.33326,0.33305,0.33354,1
453,-0.95322,-7.7086,7.7673,0.66747,0.3336,0.33384,0.33306,0.33356,0.3333,1
454,-0.70167,-8.1177,8.1480,0.66794,0.33314,0.33389,0.33378,0.33369,0.33336,1
455,-0.80288,-8.0456,8.0856,0.66794,0.3333,0.33388,0.33398,0.33301,0.3335,1
456,-0.99759,-7.9897,8.0517,0.66733,0.33387,0.33335,0.33369,0.33333,0.33309,1
457,-0.78997,-8.2259,8.2637,0.66725,0.33315,0.33364,0.33381,0.33395,0.33343,1
458,-1.2937,-8.0128,8.1166,0.66764,0.3334,0.33349,0.33375,0.33315,0.33329,1
459,-1.195,-8.5857,8.6685,0.66747,0.33337,0.33369,0.33334,0.33323,0.33325,1
460,-1.1698,-7.7027,7.7910,0.66718,0.33368,0.33371,0.33379,0.33318,0.33326,1
461,-1.3511,-8.0449,8.1576,0.66777,0.33398,0.33311,0.33314,0.33303,0.33305,1
462,-1.1814,-8.0075,8.0942,0.66729,0.33331,0.33369,0.33313,0.33328,0.333,1
463,-1.211,-8.366,8.4532,0.6679,0.33367,0.33324,0.33348,0.33358,0.33325,1
464,-0.69655,-7.9897,8.0200,0.66702,0.33359,0.33399,0.33382,0.33348,0.33345,1
465,-0.76857,-7.9591,7.9961,0.6677,0.33393,0.33387,0.33371,0.33388,0.33371,1
466,-1.493,-7.5918,7.7372,0.66704,0.33315,0.33322,0.33321,0.33397,0.33336,1
467,-1.3776,-7.9743,8.0924,0.66701,0.33345,0.33323,0.33383,0.33385,0.33375,1
468,-0.93896,-8.2748,8.3279,0.66707,0.33374,0.33305,0.33364,0.33344,0.33346,1
469,-1.2309,-7.726,7.8234,0.66729,0.33393,0.3336,0.3337,0.33382,0.33399,1
470,-0.92444,-8.1375,8.1898,0.66706,0.33386,0.33343,0.33387,0.3331,0.33344,1
471,-1.4317,-7.7321,7.8635,0.66725,0.33356,0.33381,0.33359,0.33302,0.33348,1
472,-1.3929,-8.1809,8.2986,0.66747,0.33384,0.33384,0.33349,0.33303,0.33378,1
473,-0.71873,-8.0159,8.0481,0.66765,0.33389,0.33372,0.33326,0.33343,0.33338,1
474,-0.86359,-8.2006,8.2459,0.66779,0.33355,0.33339,0.33355,0.33352,0.33377,1
475,-1.716,-7.7486,7.9363,0.66759,0.33301,0.33376,0.33358,0.33389,0.33341,1
476,-1.3434,-8.1215,8.2319,0.667,0.33342,0.33305,0.3335,0.33388,0.33394,1
477,-1.3944,-7.646,7.7721,0.66797,0.33367,0.33303,0.33354,0.33302,0.33394,1
478,-1.3239,-7.9964,8.1053,0.66702,0.33319,0.33324,0.33362,0.33322,0.33324,1
479,-1.7053,-7.6009,7.7898,0.6676,0.33374,0.33392,0.33305,0.33373,0.33373,1
480,-0.91098,-8.1925,8.2430,0.66756,0.3336,0.33322,0.33336,0.33375,0.33307,1
481,-0.92202,-7.9354,7.9888,0.6674,0.33373,0.33313,0.33329,0.33359,0.33384,1
482,-1.5725,-8.1119,8.2629,0.66784,0.33383,0.33381,0.3339,0.33348,0.33349,1
483,-1.5514,-8.065,8.2129,0.66712,0.33303,0.33385,0.33356,0.33394,0.33337,1
484,-1.1941,-8.3543,8.4392,0.66779,0.33347,0.33334,0.33305,0.33371,0.33387,1
485,-1.4207,-8.0414,8.1659,0.668,0.33373,0.33398,0.33386,0.33334,0.33399,1
486,-1.5007,-8.0538,8.1924,0.66751,0.333,0.3336,0.33392,0.33365,0.33371,1
487,-1.7501,-8.4218,8.6017,0.66746,0.33375,0.33324,0.33351,0.33345,0.33367,1
488,-1.6436,-7.4681,7.6468,0.66776,0.33336,0.33377,0.33378,0.33306,0.33331,1
489,-1.3493,-7.568,7.6873,0.66703,0.33322,0.33336,0.33353,0.33394,0.33349,1
490,-2.1196,-7.3915,7.6894,0.66712,0.33376,0.3337,0.33363,0.33345,0.33301,1
491,-2.0689,-8.1208,8.3802,0.66759,0.33368,0.3332,0.33366,0.33369,0.33318,1
492,-1.7821,-7.8975,8.0961,0.66718,0.33326,0.33399,0.33395,0.33308,0.33345,1
493,-1.4592,-7.7052,7.8422,0.66727,0.33328,0.33368,0.3339,0.33394,0.33315,1
494,-1.6795,-7.6304,7.8130,0.66734,0.33391,0.3336,0.33377,0.33301,0.33399,1
495,-1.7866,-7.9272,8.1260,0.66753,0.33384,0.33306,0.33338,0.3335,0.334,1
496,-1.8196,-7.9038,8.1105,0.6676,0.33335,0.33398,0.33334,0.33386,0.33386,1
497,-1.2921,-7.4346,7.5460,0.66733,0.33368,0.33349,0.33399,0.33304,0.3331,1
498,-1.2672,-7.8806,7.9818,0.66717,0.33324,0.33337,0.33353,0.33347,0.33387,1
499,-1.6882,-7.7787,7.9598,0.66738,0.33382,0.33303,0.33324,0.33316,0.33396,1
500,-1.3805,-7.3538,7.4823,0.66714,0.33395,0.33374,0.33387,0.33376,0.33303,1
501,-2.0974,-7.4338,7.7240,0.66787,0.33323,0.33357,0.33362,0.33345,0.33335,1
502,-1.9225,-7.4052,7.6507,0.66741,0.33302,0.3339,0.33386,0.33307,0.33353,1
503,-2.3367,-7.6052,7.9561,0.66702,0.33329,0.33342,0.33375,0.33339,0.33349,1
504,-2.0697,-7.9979,8.2614,0.66742,0.33382,0.33373,0.33349,0.33314,0.33355,1
505,-1.9971,-8.0293,8.2739,0.66746,0.33318,0.33361,0.33303,0.33352,0.33302,1
506,-1.7131,-7.5547,7.7465,0.66759,0.3331,0.33333,0.33393,0.33354,0.33361,1
507,-1.6381,-7.8363,8.0057,0.66792,0.33369,0.33376,0.33384,0.33362,0.33367,1
508,-1.8674,-8.2463,8.4551,0.66774,0.33328,0.33301,0.33333,0.33355,0.33351,1
509,-1.7014,-7.5384,7.7280,0.66746,0.33359,0.33394,0.33307,0.33333,0.33333,1
510,-1.8503,-7.9196,8.1329,0.66728,0.33381,0.33339,0.33319,0.33324,0.33344,1
511,-1.9043,-8.0405,8.2629,0.66762,0.33354,0.33354,0.33334,0.33392,0.33357,1
512,-1.9699,-7.994,8.2331,0.66739,0.33346,0.33305,0.33325,0.33361,0.33322,1
513,-2.4844,-7.6598,8.0526,0.6675,0.33371,0.3336,0.3336,0.33304,0.33371,1
514,-1.8606,-7.5881,7.8129,0.6676,0.3332,0.33301,0.33353,0.33313,0.33373,1
515,-2.658,-8.1007,8.5256,0.66715,0.3333,0.33352,0.33372,0.33326,0.33315,1
516,-1.8867,-7.8964,8.1187,0.66766,0.33371,0.33367,0.33379,0.33385,0.33314,1
517,-1.7694,-7.3649,7.5745,0.66762,0.33306,0.33333,0.33348,0.33374,0.33388,1
518,-2.2125,-7.2281,7.5591,0.6671,0.33387,0.33395,0.33397,0.33345,0.3331,1
519,-1.9337,-7.2358,7.4897,0.66783,0.33368,0.33316,0.33361,0.33305,0.33396,1
520,-1.8529,-7.7448,7.9634,0.66702,0.33355,0.33371,0.33301,0.3339,0.33302,1
521,-1.7843,-7.3715,7.5844,0.66758,0.33369,0.33341,0.33368,0.33327,0.33376,1
522,-1.9081,-8.0384,8.2618,0.66726,0.33308,0.33318,0.33363,0.33318,0.33312,1
523,-1.946,-7.1291,7.3899,0.66782,0.33352,0.33363,0.33395,0.33378,0.33364,1
524,-2.1918,-7.5145,7.8276,0.66752,0.3333,0.33339,0.33392,0.33316,0.33316,1
525,-2.3096,-7.3641,7.7178,0.66771,0.33387,0.33363,0.33394,0.33323,0.33373,1
526,-1.9973,-7.8175,8.0686,0.66796,0.3332,0.33383,0.3337,0.33367,0.33389,1
527,-2.0283,-7.1015,7.3855,0.66766,0.33323,0.33329,0.33336,0.33337,0.33307,1
528,-2.7667,-7.0766,7.5982,0.66732,0.33331,0.33353,0.33333,0.33339,0.3338,1
529,-1.9124,-7.9381,8.1652,0.66733,0.33337,0.33369,0.33353,0.3339,0.33339,1
530,-2.2606,-7.5107,7.8435,0.66795,0.33354,0.33303,0.33393,0.33365,0.33361,1
531,-2.4597,-7.1549,7.5659,0.66752,0.33325,0.33301,0.33385,0.3334,0.3336,1
532,-2.2337,-7.6056,7.9268,0.66755,0.33363,0.33302,0.33341,0.33302,0.33339,1
533,-2.0499,-7.2277,7.5128,0.66787,0.33319,0.33395,0.33301,0.33325,0.33346,1
534,-2.6207,-7.7598,8.1904,0.66793,0.33378,0.33365,0.33387,0.33327,0.33356,1
535,-2.1488,-7.6068,7.9045,0.667,0.33368,0.33312,0.33349,0.33323,0.33363,1
536,-2.5951,-7.1729,7.6279,0.66796,0.33304,0.33308,0.33385,0.33328,0.33324,1
537,-3.0843,-7.638,8.2372,0.66721,0.3337,0.33373,0.33338,0.33361,0.33314,1
538,-2.1947,-7.9229,8.2213,0.66777,0.33311,0.33343,0.33394,0.33355,0.33373,1
539,-2.9921,-7.8484,8.3994,0.66701,0.33332,0.33301,0.33393,0.33389,0.33366,1
540,-3.0643,-7.4909,8.0934,0.66738,0.33386,0.334,0.33332,0.33308,0.33307,1
541,-2.8362,-7.5833,8.0963,0.66762,0.33355,0.33379,0.33327,0.33311,0.33394,1
542,-2.9259,-7.6174,8.1600,0.66776,0.33336,0.33327,0.33339,0.33378,0.33353,1
543,-2.8642,-7.6596,8.1776,0.66723,0.33381,0.33388,0.33337,0.33333,0.33394,1
544,-2.3735,-7.1333,7.5178,0.66768,0.33383,0.33375,0.33348,0.33341,0.33359,1
545,-2.7207,-6.9024,7.4193,0.66755,0.3333,0.33383,0.33359,0.33327,0.33362,1
546,-2.4863,-6.8614,7.2980,0.6676,0.33338,0.33366,0.33386,0.33352,0.33382,1
547,-3.0571,-7.8027,8.3802,0.66748,0.33371,0.33321,0.33366,0.33339,0.33314,1
548,-3.2364,-7.2347,7.9256,0.66727,0.33361,0.33301,0.3338,0.33364,0.33381,1
549,-3.1396,-7.7331,8.3461,0.66757,0.33355,0.33373,0.33363,0.33373,0.33383,1
550,-2.8182,-6.9936,7.5401,0.66752,0.33365,0.33386,0.33369,0.33301,0.33312,1
551,-3.0847,-6.9146,7.5715,0.6674,0.33346,0.33324,0.33301,0.33385,0.33309,1
552,-2.6293,-7.262,7.7233,0.66772,0.33343,0.33395,0.33386,0.33357,0.33397,1
553,-3.0302,-7.7528,8.3239,0.66763,0.33376,0.33357,0.33325,0.33307,0.33336,1
554,-2.7131,-6.9143,7.4275,0.66798,0.33326,0.33304,0.33305,0.33382,0.33341,1
555,-3.0297,-6.9692,7.5993,0.66755,0.33312,0.33314,0.33302,0.33328,0.33383,1
556,-3.3153,-7.3369,8.0512,0.66718,0.33374,0.33362,0.33352,0.33366,0.33335,1
