x,y,z,class
3.31641894,2.091072374,-1.128919373,0
-4.315999362,-1.51405212,0.272972471,2
-2.935346676,4.470959969,0.273104258,2
-0.832365752,1.207536072,-1.42986403,2
-3.054251735,2.011396801,-1.240669574,2
-1.386761346,-2.578850846,0.40182264,3
3.695823519,-4.276169743,-0.807915942,1
3.349252915,-3.818455364,-1.164652351,1
-1.036052211,-4.074232286,0.672223942,3
-2.765417159,2.701641342,-0.143005325,2
-2.491770556,4.17480494,0.272323235,2
-2.787506223,3.797860315,0.266677531,2
0.664085707,-2.981398993,0.349911087,3
2.794762467,-0.005635064,-0.57186484,0
-2.793731878,2.276631051,-0.812605612,2
1.825641548,2.879393205,-1.242226202,0
-4.59935255,-3.37408239,0.668515633,3
-2.542706545,-0.594183419,0.20371137,2
4.102531014,4.849845324,0.575651419,0
-1.911891889,4.947436045,0.273230293,2
-2.064165965,-1.687215574,0.122005189,2
0.886609781,-1.171059596,-0.847350722,2
-1.359739035,0.400108445,-0.466115656,2
-0.723716856,3.339331054,0.22538749,2
-3.402741981,-2.334699696,-0.019412574,3
1.194945832,2.996888087,-1.121215872,2
-3.099401047,-2.75907331,-0.365480227,3
-1.618245379,-3.19483276,0.357637332,3
3.173640498,2.798484555,-1.549396528,0
-0.073934312,-1.071625446,-0.316306511,2
-2.303341483,-3.837099595,0.436736857,3
4.170220003,4.145766615,0.483578661,0
3.230533192,3.34001884,-0.978889267,0
2.034452657,1.181746602,-0.402575836,0
2.328416732,4.181124528,-0.622206979,0
2.257031763,3.406521016,-1.167701381,0
-0.844071404,2.378760612,-0.310405184,2
-2.011597562,-3.684080665,0.415586405,3
3.306775937,0.752619841,-0.187466977,0
-2.050437722,-4.524543212,0.662013106,3
0.595815285,0.536400332,-2.202926212,2
-0.865859686,3.442638143,0.2431674,2
-4.442847219,3.234965524,0.224898914,2
-3.316012138,1.453871911,-1.746544178,2
1.792072272,0.935809322,-0.033645516,0
0.953357498,-3.422268887,0.07620205,3
-0.118562199,1.238812881,-2.076164687,2
2.801942894,-2.599252276,-1.265081243,1
-1.926087966,1.611506461,-1.872474529,2
2.948412233,2.698031601,-1.803538777,0
0.378910264,0.403813743,-1.861958036,2
3.478277262,2.290138793,-1.13482828,0
0.254572341,-2.602409442,0.575975236,3
-1.204418114,2.909526541,0.112654573,2
4.002746249,-0.920129462,0.528538762,0
-4.511425116,3.071530498,0.187949235,2
4.565514243,0.653893633,-0.16336604,0
-4.775832346,2.741863957,0.04576828,2
1.760664676,0.448066238,0.069546034,0
-3.025573855,3.89646949,0.269446462,2
-4.228025548,-2.845324336,0.584350413,3
-0.707003287,2.458910938,-0.227611154,2
1.503236392,-2.252869599,-0.115213264,1
-3.010135576,4.629513952,0.273203107,2
1.995621601,3.30770217,-1.015162985,0
-1.403243877,-3.993217254,0.643879476,3
4.889990876,2.367184011,-0.775601592,0
-0.596482477,-4.749191115,0.679984204,3
-2.946767295,2.382319537,-0.572121238,2
-1.032595036,4.320098371,0.269486362,2
3.373838611,-4.833883591,-0.975182394,1
2.982569746,-4.868182636,-1.238623417,1
3.503825782,-1.215457621,0.122638165,0
-4.935471207,-1.722372065,0.273183368,2
1.687086602,-2.029329897,-0.243687009,1
-0.376636448,3.625081691,0.207541417,2
1.951443799,-4.567665564,-0.481629992,1
0.772643523,-1.202224866,-0.748523735,2
3.660022965,4.766966397,0.26884617,0
4.582703489,-3.695932733,-1.160046955,1
-3.408535447,3.562015047,0.25708411,2
1.069743243,0.708874382,-2.45320301,2
1.084484896,0.990010779,-2.714126326,2
-2.476939799,2.712918621,-0.141015125,2
2.217932431,0.703217484,-0.452764155,0
-4.304392105,4.286742478,0.27291444,2
2.725139421,2.314435657,-1.824287209,0
0.58038348,-4.706485188,0.411662088,3
0.307029701,-1.571682597,-0.588126307,2
3.359103145,2.337338102,-1.295674332,0
3.104903179,-4.247686037,-1.228682314,1
0.725981595,-4.940708667,0.298925584,3
-3.174693214,-4.683902507,0.671681064,3
2.846736571,4.270429013,-0.627023551,0
-4.882933774,1.199367986,-1.017274487,2
-4.610934752,3.97367898,0.271389732,2
-4.536613372,2.268278131,-0.37551367,2
1.479425901,-3.518578165,-0.492060384,3
-2.744764895,-0.667033024,0.223515268,2
4.750504558,-1.831656048,0.716647863,0
-0.07950142,0.41702073,-1.447569826,2
3.722156539,4.998275306,0.33357881,0
4.379885562,3.43158567,-0.018827758,0
4.327364558,-0.345609767,0.561554172,0
0.52233842,-1.6417808,-0.654528038,2
-4.88301035,4.567797249,0.27319645,2
-4.116475749,-3.312981377,0.596024837,3
-4.304198087,3.194501623,0.216730585,2
0.677614569,2.849975054,-0.696099663,2
0.09787015,-1.212222861,-0.403621991,2
-3.569675794,3.305924184,0.229586958,2
-4.976677499,-1.648946831,0.273140361,2
-4.554203302,4.661906593,0.273224373,2
-2.092482515,-0.909272508,0.212699714,2
-4.051508559,-3.449887758,0.598750215,3
-2.808431527,4.563558902,0.273170123,2
4.098157301,-0.799069694,0.568118399,0
3.721221339,3.835137715,0.035378168,0
3.174822815,2.266072515,-1.446516369,0
3.463498158,-1.094784902,0.078176953,0
-2.105102948,3.382268944,0.232580733,2
3.393554111,4.403551105,-0.054228406,0
-3.115160798,4.582043065,0.273185294,2
-4.554912896,-4.774518605,0.683377913,3
2.419831284,3.67197447,-1.000482966,0
2.871951398,-4.789748233,-1.25422654,1
-3.426384403,-2.473578031,-0.027749711,3
4.083987545,-3.542812441,-1.138487357,1
0.340344639,0.730520687,-2.341057849,2
-2.673365071,0.645725461,-1.358222148,2
0.83235767,-3.598549257,0.201099776,3
-3.17757073,-4.757380241,0.674940061,3
-0.318777956,0.402023214,-1.135855561,2
-0.602737601,4.307530856,0.249383039,2
1.550296488,0.218351152,0.292848944,0
0.7032515,3.969483235,-0.546020298,2
-2.345420845,3.973610706,0.270500459,2
2.681398815,-2.893950726,-1.221707053,1
0.472352391,-2.750951173,0.478965305,3
2.995461053,4.774529244,-0.442165185,0
-0.402712459,-4.236709491,0.674439362,3
1.849974348,-0.875645344,-0.018867794,0
-2.20761486,-1.818239039,0.167793041,2
1.404702412,-0.929596966,-1.138888965,2
-0.008939934,1.442510344,-2.019131701,2
0.164999183,-4.51531105,0.603527194,3
1.585184408,-0.864300314,0.264349283,0
-2.217879732,0.986597234,-1.988102091,2
-4.999728125,1.964220275,-0.713840148,2
4.629693094,1.646900729,-0.576296983,0
0.19318074,-1.520510571,-0.570343841,2
3.378271408,-1.690054121,-0.017233109,0
-0.626337384,-4.373786865,0.679703985,3
-2.77585657,-2.067916989,-0.330510415,3
4.584892285,-4.133350575,-0.698318101,1
-1.955718182,2.043754856,-1.171504967,2
-3.356616458,-1.317428103,0.271201483,2
1.963655064,-0.468682489,-0.149629295,0
-2.514989555,0.195316616,-0.45458844,2
-2.284481833,-0.924403464,0.23197293,2
3.003012196,-3.454093835,-1.30864819,1
-2.1096701,-0.086682012,-0.055360006,2
-0.056095456,-2.377313119,0.645685075,3
2.863150905,-3.905493837,-1.286034549,1
2.833603635,-3.335660323,-1.29289773,1
-0.260572115,-2.189049716,0.663559975,3
3.284592893,-1.538083302,-0.124977168,0
4.880180416,3.580337169,0.193520412,0
-3.617038307,-4.176585225,0.64365826,3
4.079111715,1.021880246,0.010960459,0
-4.913881091,-4.899110224,0.68361639,3
2.427313796,-3.45672743,-1.01678987,1
-3.13346862,-1.755838119,0.270784516,2
-3.626181021,4.391488451,0.273052207,2
3.297091847,-1.851419504,-1.046242295,1
-2.217705757,-0.273184718,0.07572689,2
-4.237599124,-1.425043042,0.272770867,2
2.755525695,1.150821456,-0.748302362,0
3.709698704,-4.951975735,-0.610275701,1
-1.920574769,-0.134190108,0.006577781,2
2.328444258,1.957906237,-1.381332747,0
0.045030892,-2.57200344,0.629856018,3
3.631475664,-0.472519893,0.240647336,0
-0.007588889,1.127616589,-2.229798912,2
1.570310791,-2.631841503,-0.15265085,1
-4.261156125,-1.673146972,0.273144491,2
1.896060921,0.212431489,-0.0760442,0
-4.599573798,4.337010315,0.273004708,2
-0.545588311,1.0856349,-1.612499735,2
-2.201838785,1.352077811,-2.281143522,2
-0.154604467,-4.681569539,0.658886596,3
-4.265671843,-4.90028852,0.683219285,3
-0.126989512,0.566319112,-1.631071331,2
4.893597752,-2.523287285,-0.569556452,1
-0.508851866,2.327771433,-0.405658437,2
-2.176112721,-4.257038857,0.618599192,3
-3.935640725,3.64842936,0.263759535,2
-2.816139702,3.253905997,0.204420031,2
-3.888072583,-0.951399924,0.266696178,2
-3.172495472,-0.574629563,0.218339841,2
-4.724622621,-1.104602761,0.270788622,2
0.898694775,-3.793478544,0.134207848,3
-3.051869251,-4.723519507,0.672278267,3
-1.483205208,3.199327553,0.20703294,2
3.68237407,3.461179534,-0.352443616,0
1.178006484,2.564422442,-1.374631097,2
1.511668802,0.313447408,0.32520334,0
4.900508264,2.027513462,-0.738103593,0
0.157653335,-0.288126326,-0.57170315,2
-2.360766708,0.412043095,-0.84971568,2
-4.855102289,-2.940307567,0.675073879,3
0.674903705,-4.15539951,0.341342845,3
2.973329553,-3.308653332,-1.310585595,1
-2.896769716,-3.535213745,0.180689779,3
1.864033206,1.311498045,-0.281572097,0
2.533150382,-2.880667632,-1.114430618,1
1.679506447,-3.505560642,-0.229701327,1
4.326760004,4.195227609,0.549561661,0
4.293720126,4.435599155,0.602593844,0
-4.912055383,2.357798446,-0.272730016,2
-3.109372772,4.927297961,0.273251307,2
0.21015369,2.500036876,-0.516433303,2
-4.07522196,-2.602554063,0.514366787,3
-4.535420383,3.424699826,0.250050957,2
3.207632395,-3.868962496,-1.226762813,1
-1.187193715,-4.398428864,0.677509086,3
1.697236763,-2.818901911,-0.243732322,1
2.977182125,-3.378543827,-1.310596922,1
-4.343688144,-1.86074349,0.640205309,3
-1.836836173,2.907822097,0.072193846,2
1.712856828,-3.095613741,-0.256238672,1
0.159548657,2.1382658,-0.989864035,2
-0.266824375,-2.187231805,0.663859516,3
0.354823216,-1.024479839,-0.417257172,2
2.078390113,-3.463253099,-0.623098731,1
4.457185256,-3.015965721,-1.164330415,1
-0.481701249,-0.808037919,-0.136866904,2
1.553437634,3.092081479,-0.773590166,0
4.339092624,-0.67312778,0.626983639,0
-1.321205265,-2.745918556,0.451950067,3
-2.515366489,2.992346593,0.093826657,2
-4.548859469,3.79979541,0.268823878,2
3.058975241,1.811695913,-1.08748129,0
3.06098654,4.032399137,-0.547473754,0
-0.863726089,4.834145421,0.265538515,2
0.770546975,4.279488998,-0.62169215,2
-2.34444321,0.676073904,-1.426779579,2
-4.177182251,1.379221354,-1.151097071,2
-2.575983695,-3.837591389,0.409127067,3
-3.351568975,-1.293116833,0.27097906,2
-3.789148781,0.466001639,-0.415831869,2
-3.842637009,1.258086357,-1.267438164,2
-0.933807243,-2.261690703,0.616147501,3
-3.636488409,2.010571731,-0.880631709,2
2.818498945,4.822874989,-0.566837069,0
1.212089643,4.537581883,-1.019180591,2
3.954977507,0.445828193,0.259841754,0
2.088344942,-3.91727668,-0.634043819,1
2.973070885,2.767098686,-1.761285907,0
-2.79725069,-1.782907404,0.261757275,2
3.53263017,-3.914998104,-1.043165863,1
-4.199208579,0.83796497,-0.76124929,2
-1.921860181,-2.767456617,-0.094262854,3
3.953561592,2.66120272,-0.859067649,0
4.497069374,0.762073681,-0.184908234,0
-4.349764551,2.708864306,0.020272666,2
-2.448989089,-1.74418205,0.228410619,2
1.718997616,-3.58101703,-0.261244485,1
4.499498534,0.508576683,0.004790809,0
1.543390107,-1.138475297,0.303525678,0
-1.04291689,-1.776967443,-0.788693498,2
2.875240632,-3.246462308,-1.301824352,1
2.289435512,-3.742302749,-0.866598022,1
-0.783203874,0.789671873,-1.152457621,2
4.666206476,1.585805667,-0.59332403,0
-1.382778184,-2.93142936,0.437192581,3
2.569061194,-4.715560981,-1.133262408,1
-3.131383767,0.227110599,-0.364383241,2
4.691638311,2.465056833,-0.759236099,0
-0.473038375,-1.061372874,-0.309826011,2
-2.446613215,-0.182663905,0.004585156,2
-0.381101976,-3.231167755,0.668723757,3
1.260618027,-3.999327118,-0.271808367,3
4.328537115,4.551548533,0.628641027,0
4.557618206,1.220063095,-0.451932758,0
3.044160392,2.057931092,-1.3777535,0
-0.764668288,3.93803801,0.258987917,2
2.396750638,-1.483916413,-0.550400312,0
-3.434305405,0.789566802,-1.094846554,2
2.208422938,-4.963937167,-0.770920081,1
-0.241150314,-0.425606761,-0.211260572,2
-1.373659433,1.641757659,-1.361931055,2
-0.552869316,2.056091017,-0.777262652,2
-0.250880307,2.363996058,-0.428664232,2
-4.394229733,-4.89283456,0.683361834,3
-4.0706104,-3.809448739,0.645879877,3
1.562717005,4.47386723,0.243497418,0
-1.839883576,-3.080974283,0.130108152,3
4.810941344,2.871536309,-0.583210719,0
-0.160118874,-3.825648909,0.6588437,3
-1.05824592,3.37394433,0.239827533,2
1.138396863,2.130170246,-1.865782756,2
4.731944446,4.170919728,0.597014073,0
2.058659046,-1.031808558,-0.256263441,0
-0.299756595,3.101189934,0.120002158,2
-3.856261143,2.20137291,-0.53528614,2
4.273598725,-4.137872895,-0.71271553,1
0.331241523,-4.291446319,0.547452643,3
0.053259376,-1.569746952,-0.630802856,2
0.781530856,-1.976229792,0.249214468,3
0.630015195,3.117905089,-0.536410274,2
-2.685393213,-2.070539225,-0.350724347,3
-2.175360559,-2.868645494,-0.314815124,3
-2.476600167,1.756283983,-1.980438483,2
-3.338562387,-0.594418571,0.228249519,2
-1.091341044,3.450700396,0.248251187,2
-3.56923252,-1.48851169,0.272568702,2
-3.022113576,-2.557662489,-0.472982178,3
1.166958646,-4.039516393,-0.165414389,3
-1.22259142,2.516612643,-0.181976265,2
-1.874443189,4.19857522,0.272499363,2
-2.822560546,-3.117713169,-0.28677744,3
0.173460989,3.756309339,-0.024896835,2
3.500770213,1.28459397,-0.203870086,0
3.953890481,4.581167839,0.480283422,0
-4.616840799,-2.866945512,0.65918608,3
-3.368658083,-1.393134497,0.271727843,2
-3.562914641,1.86837553,-1.125010338,2
1.460233894,-1.351866056,-1.163285109,2
-0.485985126,-3.473798154,0.67184049,3
4.040084057,-3.993893794,-0.848815074,1
-1.56836006,-2.522035014,0.255792441,3
2.58325385,-2.99733687,-1.156681769,1
-1.309303959,-0.746460547,0.080675437,2
4.100152845,1.019570667,0.001112417,0
3.471855146,4.354821213,0.023519024,0
3.726673186,0.568189021,0.169909755,0
-0.255848099,0.607318998,-1.525656809,2
-4.826443487,-0.423085696,0.225907346,2
-2.286622745,-3.836532711,0.439190646,3
-1.882906401,-1.689932992,0.026496289,2
-0.650055604,-0.034749306,-0.259434637,2
-1.571646408,-1.581950849,-0.176468095,2
-1.115444598,4.325199836,0.270664349,2
3.996864502,-1.32332407,0.531565738,0
4.586233805,-3.27337028,-1.302521013,1
3.897820304,3.730427706,0.087076546,0
-0.903366351,3.921218919,0.264298702,2
-4.936949152,1.892069207,-0.791511245,2
0.160557372,0.09397855,-1.122347747,2
0.737628926,3.270875571,-0.627258074,2
-3.51289542,0.005307277,-0.012590326,2
-3.51607615,2.50272458,-0.239969059,2
-0.108108613,0.286984471,-1.19260978,2
-4.545833184,-0.02405454,0.096515002,2
3.199096436,3.980713971,-0.429080506,0
2.734538301,-1.664875941,-0.592411465,0
3.935613835,-2.43031213,-0.676247706,1
4.659944799,4.359332591,0.646794589,0
4.948857572,1.621502042,-0.736567769,0
-2.521981608,-3.207788458,-0.209001635,3
-1.049887648,-0.44579744,0.070992457,2
0.573469213,-1.98612171,0.41630383,3
2.942026291,-3.285627014,-1.309854516,1
4.613301122,3.410948375,-0.008848625,0
1.200557736,-2.89935591,-0.203969481,3
1.658577723,-4.49333284,-0.213622693,1
-1.373641452,-3.496601791,0.566120965,3
-3.763111584,0.141399643,-0.074135923,2
1.106611941,-3.200035596,-0.095950982,3
3.397640658,-2.797854646,-1.121609514,1
-0.204556362,3.074415697,0.084923574,2
-1.159803074,3.369510286,0.239908815,2
-2.538692999,-2.655491405,-0.638730223,3
-4.247436162,1.654770604,-1.047107135,2
-4.884836116,-0.896757129,0.266588211,2
1.957060304,1.679794315,-0.703702054,0
-1.864022076,-1.374450713,0.083179536,2
3.804009697,0.044307981,0.319429835,0
4.540575442,2.381154844,-0.745396555,0
-0.839436134,1.33759965,-1.432043773,2
-1.299257986,-2.244621255,0.482650274,3
-4.272679974,4.924670757,0.273252616,2
2.258278513,-1.199803575,-0.45286908,0
4.242824017,-1.697389834,0.636193738,0
4.160412506,2.137861347,-0.633651173,0
-4.320338146,-4.953630975,0.683370574,3
3.732873346,0.552574956,0.17631718,0
1.284455065,4.599225865,-1.049357219,2
2.19404709,-4.91065831,-0.754434531,1
-2.925672322,0.159521431,-0.335087641,2
3.930873296,-4.121712724,-0.774358415,1
-1.69643108,-1.946946247,0.311386835,3
-4.600150377,-1.684301336,0.273161068,2
3.736854382,0.535970394,0.181962991,0
-1.915945756,2.727493912,-0.076747797,2
1.394685077,0.265592157,-1.733208326,2
-0.769441055,1.388464578,-1.448772074,2
-3.530096656,4.949212432,0.273252972,2
-2.695695696,-2.252975044,-0.519501148,3
1.017922572,-3.927819525,0.004998761,3
-1.238955318,0.83155604,-1.048278047,2
-2.332348949,-0.121426053,-0.04393232,2
-1.796825488,0.115436873,-0.205824568,2
-4.342092602,-0.899740253,0.266307224,2
3.940990058,0.936784128,0.088322182,0
-2.621222943,-4.417719556,0.637969452,3
1.85838479,0.090436944,-0.030819088,0
-0.291454094,1.520794272,-1.677408539,2
4.714431598,-1.422148585,0.712293038,0
-3.912867141,3.099047191,0.189611182,2
-4.608821739,4.423486019,0.273106741,2
-4.444185603,-0.179279723,0.161260624,2
0.826813589,3.559608599,-0.698279156,2
-2.619775174,-2.178798877,-0.46010508,3
-3.807692705,-3.03979832,0.408263051,3
-1.856499934,-3.438530521,0.33440871,3
-3.494058436,-3.601841655,0.457594739,3
-3.449546073,-4.102476514,0.615586526,3
0.809043989,-0.031612512,-1.382712379,2
-3.594936267,4.279920693,0.272857446,2
4.420887391,-3.467270623,-1.27539308,1
4.431686642,2.744334107,-0.688711113,0
1.32580973,-1.720228141,-1.159367175,2
-1.150642839,-0.62332365,0.07614129,2
0.104567716,-3.527539855,0.618193381,3
-4.303541757,4.311660603,0.27296062,2
4.898220378,4.189914447,0.611712093,0
-3.86691877,-0.599873232,0.243068197,2
-4.595311349,0.976049439,-0.857063698,2
-2.539356595,-0.156838509,-0.016728971,2
-0.760295951,1.830507071,-1.052925363,2
-0.881955811,2.114457336,-0.651114845,2
-3.117059255,2.761866154,-0.043363879,2
-1.57949631,-4.952100745,0.682064745,3
-4.523255897,4.136295309,0.272466629,2
0.175004114,4.805915289,-0.020461771,2
4.830606104,-1.874702873,-0.081382433,1
0.124713351,-0.197811585,-0.651574374,2
0.399449636,-3.960985382,0.517005512,3
2.666472014,2.75546525,-1.924419946,0
1.402189071,-4.84904313,-0.421059068,3
1.077569422,3.515423045,-0.946947634,2
-2.741918046,3.418048006,0.236752349,2
-4.945569899,-3.003762055,0.678233708,3
-1.467257745,-4.759951153,0.68068415,3
0.251445211,-2.153358948,0.57708176,3
-4.774923105,3.639296356,0.263990584,2
-1.783653943,0.17784223,-0.277182039,2
-0.768881197,-1.620840789,-0.851875456,2
4.310462907,4.499231308,0.617181442,0
-0.079174588,-3.128254317,0.648971683,3
2.951981294,1.900881444,-1.280955798,0
-0.383166573,-3.44340689,0.670267253,3
-2.449652166,-4.272687292,0.609997689,3
-4.110471392,3.392299992,0.245914376,2
2.207257572,3.855945739,-0.694527541,0
-4.10676723,-4.575663274,0.680781886,3
0.669229905,-1.072915522,-0.651601424,2
4.128729227,-3.759755868,-1.034257989,1
0.148884596,-3.777254088,0.607642538,3
0.903212191,0.196491763,-1.739641607,2
-4.011141357,-3.14233158,0.535953102,3
3.007133577,1.686611722,-0.99865374,0
0.50890495,4.783530268,-0.325246079,2
1.656429034,2.157689034,-0.897568547,0
1.866633101,3.830174414,-0.343481914,0
1.294874176,3.72066452,-1.05901904,2
1.042742545,2.179702782,-1.737076126,2
0.344162147,-1.604980415,-0.602470395,2
4.702579547,-0.911633487,0.691222396,0
-2.4950582,4.026227149,0.271150363,2
0.583733605,-4.360182074,0.409351234,3
4.23686912,-4.187275912,-0.668042521,1
-0.967990552,1.623326877,-1.259214352,2
2.41434338,-0.684522523,-0.559871377,0
2.447847022,-0.662927956,-0.57575084,0
-2.419625229,-1.204987108,0.241722678,2
1.696199555,-0.322991745,0.151647497,0
3.955062434,-3.739100855,-1.018599419,1
0.607312486,-3.312078651,0.392696968,3
3.104909308,-0.469262571,-0.326086007,0
0.912236836,4.955464515,-0.777119707,2
-2.702645783,-1.493552255,0.258854307,2
4.0339108,-3.031649688,-1.068873903,1
3.273598071,-1.17862133,-0.137835437,0
-2.18930718,-1.056037214,0.219666671,2
3.548027932,-0.352973268,0.154808618,0
0.084522784,-4.241133976,0.622853516,3
-4.229183749,-4.285531651,0.67787705,3
-3.240799816,-0.571330529,0.220319957,2
0.262564092,-3.1382648,0.573315484,3
-0.098419715,0.37248412,-1.349826723,2
2.137851977,-1.168614716,-0.340182017,0
1.520576939,0.781441355,0.27726999,0
1.8051955,2.314261853,-1.195837068,0
3.602110267,1.667338437,-0.417427106,0
2.447520794,-3.000908537,-1.036101341,1
3.665786761,-3.646025571,-1.073667521,1
-1.322189952,1.43523193,-1.455129834,2
0.568881562,4.110073038,-0.391903987,2
3.37036187,1.824165879,-0.78239674,0
-3.849507986,1.406670918,-1.289318799,2
-4.386157673,-0.935509361,0.267422581,2
3.37257774,-4.046264721,-1.104938971,1
4.894914822,2.908047888,-0.550743724,0
0.04915704,-2.034853897,0.629341608,3
4.235674732,-3.491631894,-1.209901856,1
3.42758585,0.633539852,-0.051973319,0
-0.894969336,1.129659216,-1.373404994,2
-2.209374606,-0.552679561,0.188235483,2
-3.433466577,4.309508185,0.272904839,2
-0.266510283,3.594233686,0.18027027,2
0.965655653,0.885573488,-2.663110821,2
4.8431121,-3.088230823,-1.145566162,1
1.023632607,2.116225006,-1.815107638,2
-1.406834215,3.001657167,0.146217544,2
-2.461217427,4.323193837,0.272860932,2
-0.778201003,1.131190561,-1.43574442,2
-3.65567762,-1.499704253,0.272703669,2
0.080910243,3.930619208,0.040054304,2
-1.379760428,-3.156187047,0.485157973,3
4.796821525,4.861043253,0.710885008,0
2.906401769,2.555631464,-1.840992277,0
3.444270229,-1.386560723,0.057380682,0
2.103094646,0.433812301,-0.315814137,0
-1.659380147,2.89253896,0.07709138,2
4.476421494,-2.795373491,-0.960018251,1
-1.656304994,-2.78536128,0.191107342,3
-2.104696879,0.506854629,-0.959075375,2
-2.771830986,-4.702007166,0.669104733,3
2.512655851,-3.053848384,-1.097993859,1
4.558240236,-1.879942093,-0.135333413,1
-3.300986781,-2.446711212,-0.164674893,3
-0.900247765,0.350044708,-0.511650015,2
4.11716961,-4.279331768,-0.609032052,1
4.21396792,2.808132159,-0.694267391,0
-0.509434032,-2.517655877,0.663857375,3
2.173818667,-0.785137865,-0.376040343,0
1.11610897,3.463529838,-0.980058045,2
1.647933215,4.718095351,0.186181267,0
4.62458035,-1.435363638,0.705353944,0
-4.527631694,4.735571609,0.273237444,2
-0.776451854,3.428224619,0.238234682,2
3.693868041,2.746737799,-1.016709187,0
1.522712617,4.29038079,0.241536531,0
-0.787994239,2.19031984,-0.550551664,2
-1.744716475,-2.222574418,0.149584908,3
-0.35241114,3.33382814,0.17845989,2
-1.844776565,0.746902568,-1.262165632,2
-1.981014462,0.322596492,-0.557764611,2
2.846073466,-1.73924512,-0.541207303,0
-1.084401942,-1.805053881,-0.764176001,2
-2.259037428,2.588627828,-0.284414083,2
2.462704471,1.911545042,-1.402935734,0
0.559622596,-2.680068996,0.425624339,3
2.548373062,1.555041976,-1.045848209,0
-3.239239736,-4.121881516,0.597269088,3
4.425118237,-0.179256475,0.503719731,0
3.959540416,-0.320106996,0.459923315,0
4.160474338,-1.475833705,0.60743277,0
-4.264356077,4.448168343,0.273125875,2
4.216196158,-3.748580377,-1.062952057,1
4.821068769,0.676071885,-0.367123823,0
4.09115492,-1.396557791,0.578578724,0
-2.845032869,-4.439168419,0.643242962,3
4.793707474,3.768247963,0.36464787,0
-3.737961153,-2.423909009,0.294144702,3
-2.488121034,1.603277664,-2.224764766,2
0.470142791,1.007457409,-2.633529432,2
-3.799288284,1.211490667,-1.272859469,2
1.501385417,2.582337283,-1.000615663,0
-0.536122538,3.341592712,0.209436483,2
-2.712907972,4.430841109,0.273053073,2
4.967947983,2.586735258,-0.746587785,0
4.134196961,-1.655196954,0.597666413,0
-0.728151842,2.921193321,0.115112778,2
4.612027126,-1.517032373,0.70484066,0
-2.024001458,-0.724746322,0.204283206,2
-0.081857169,-0.078020095,-0.643178937,2
4.517327926,2.046391967,-0.637608847,0
4.448490648,3.084852415,-0.405261503,0
0.724749614,3.527932569,-0.584319116,2
2.431018553,4.000257464,-0.764248943,0
-4.476100748,-4.305735002,0.681342837,3
-3.851619123,-2.386620654,0.388177131,3
4.094807318,1.01854882,0.004313972,0
1.583862451,-1.801577888,0.265624285,0
2.371253865,2.844072054,-1.808807605,0
3.062030176,4.528920599,-0.401392734,0
3.880110679,4.129452979,0.326137223,0
-2.602724116,4.612459629,0.273192347,2
1.629373597,2.922326078,-0.99966056,0
3.332741906,1.038452903,-0.237548559,0
-4.148353022,2.76500486,0.050394216,2
1.843157489,0.554133083,-0.030421773,0
0.285459953,-2.655289409,0.565064889,3
2.060868897,-3.934030235,-0.602683561,1
-3.523581562,0.503158177,-0.58423116,2
-3.020445442,-1.341600804,0.268752231,2
-4.323651165,-4.827934715,0.68315524,3
4.51525388,0.765613097,-0.203460118,0
-3.739168862,4.268821699,0.272846004,2
-4.342569604,-0.543585514,0.241749442,2
-2.417141036,-3.84729557,0.427409923,3
-0.183384576,-0.505015688,-0.203339106,2
4.986876089,-4.483217664,-0.254479303,1
3.045997859,0.137261607,-0.393469226,0
3.466107196,2.472526959,-1.246796888,0
3.175311397,4.814997134,-0.258926153,0
-4.834743947,-2.786769389,0.673410227,3
-0.404926205,-0.413823602,-0.141088525,2
-1.109134209,4.172211329,0.270189181,2
-2.480886204,0.049358909,-0.238478885,2
-0.315957172,-0.873758047,-0.190815766,2
-1.449315563,-1.240907848,-0.095579329,2
3.812463156,1.703798858,-0.338355893,0
3.039211223,3.141782617,-1.405265155,0
-3.819718667,4.719016252,0.273233459,2
1.054991253,2.918060179,-1.056161584,2
-2.847868526,-2.016372548,-0.251946013,3
4.94894085,3.273472582,-0.153450842,0
3.433891423,4.289280502,-0.035023826,0
-4.68758686,-2.774973686,0.664420385,3
-0.722370995,-2.629533815,0.647442149,3
4.461797248,-4.231275008,-0.60463666,1
0.702065185,1.90462804,-1.884024722,2
1.871159384,-3.486425434,-0.399620605,1
0.748388593,3.199304202,-0.652855476,2
-0.446283991,2.445116192,-0.27794161,2
4.513284539,-1.590029691,0.693743461,0
-3.387971476,-1.826600302,0.272550708,2
-4.591592923,1.407589916,-1.086966002,2
2.362966755,4.436732968,-0.578667222,0
1.207024472,-3.274559119,-0.211320297,3
-0.475396958,-1.523739528,-0.784206598,2
-3.40789,-1.859083158,0.242727476,3
1.480131224,0.163706216,-1.569275168,2
4.017974095,1.654771419,-0.275674168,0
-2.11553202,0.464736665,-0.878779518,2
3.611137347,1.782876285,-0.522383481,0
-3.35143476,-3.921807638,0.550933142,3
2.61828688,-4.024345756,-1.177608501,1
-1.275482297,2.065129327,-0.777978595,2
3.63950476,4.904253677,0.255272917,0
-0.023570851,1.656907637,-1.704599589,2
2.17324412,-4.049328907,-0.731905951,1
-2.898146075,-2.662904315,-0.561461689,3
0.905038682,-3.699232683,0.127600146,3
